Vce_50A,Vce_100A,Vce_275A,Vce_550A,Vce_1200A,Vce_2500A,Vce_3400A,Ic_1_5V,Ic_2_5V,Ic_4V,Ic_6V,Ic_8V,Ic_10V,mean_dIdV,max_dIdV,area_IV,mean_Ic_highV,Vge,Temp,HealthState
1.24816121510034,1.44469325449179,2.03892555635729,2.98000415798894,6.71183238691043,10,10,115.252769150602,412.557642951795,811.200889234254,1149.69904913494,1217.39955736992,1234.06390454441,122.225266320613,301.248428267664,8076.34438592346,1226.18608082533,12,80,Warning
1.25828149095354,1.4587344851886,2.06427600297672,3.02330862105953,6.7865630768464,10,10,111.08280892795,402.72214372022,796.759888247369,1140.05338619792,1219.12927402153,1236.12835332437,122.430493278612,295.620452301076,8022.2218017489,1228.09176367094,12,90,Warning
1.2685573955428,1.47289362367462,2.08977149030088,3.06699204474367,6.87148767332546,10,10,107.085612086091,393.152514511854,782.534316984696,1129.68068641388,1220.53192867406,1237.85524237838,122.602273164076,290.11140659998,7965.90433136951,1229.664838444,12,100,Warning
1.27898701310102,1.48717839352095,2.11540766829046,3.11094342871915,6.96288687165811,10,10,103.262147363659,383.844892820414,768.533496755326,1118.71132462241,1221.6278379891,1239.2650857146,122.74263755405,284.885997379129,7907.57119385474,1230.92572720134,12,110,Warning
1.28959023105741,1.50152478696654,2.14115743138524,3.15542005879646,7.05961173747608,10,10,99.6030269518397,374.796151268113,754.765204910425,1107.25625355091,1222.43605068769,1240.37713699126,122.853493258941,279.762330580578,7847.39055590523,1231.89358799205,12,120,Warning
1.30032732762124,1.51534587482584,2.16705639807721,3.20000533840343,7.16080972635928,10,10,96.1017991049144,365.993105991399,741.234126419511,1095.40976337893,1222.97443477036,1241.20947515206,122.936630797217,274.704376692237,7785.51275695862,1232.58640124277,12,130,Fault
1.3097287655947,1.52923709668008,2.19308895301042,3.24525358375293,7.26583317751799,10,10,92.754023533495,357.433348342951,727.944151339184,1083.25262594953,1223.259757971,1241.77908348477,122.993732219357,269.729300078382,7722.08092353327,1233.02104948167,12,140,Fault
1.31920519237027,1.54323426616489,2.2192732150471,3.29059423311892,7.37417977387597,10,10,89.5477345643288,349.11088437455,714.902363352226,1070.8535514483,1222.81744134647,1242.10192268668,123.026378338821,264.959863461088,7657.2277194602,1233.21236254374,12,150,Fault
1.17209782903422,1.33055442105453,1.79593580586116,2.48681056555305,4.18932540887621,10,10,160.921851560796,555.253388195939,1131.5008156378,1782.71619952719,2208.17415069953,2319.52125834963,229.712181990914,399.289158415532,13223.588698811,2290.41890927877,15,20,Healthy
1.18245505201199,1.34325472361843,1.81678815834042,2.51937997154894,4.25460619637351,10,10,155.112433204397,542.420773655137,1109.57169327909,1752.29613686448,2180.40708607223,2306.36513301929,228.410936883223,392.632405159754,13033.3703088786,2271.5558211742,15,30,Healthy
1.19307612382321,1.3560720409814,1.83780820800226,2.55239611508141,4.32101612295194,10,10,149.505766487737,529.84288001129,1088.02531362355,1722.3484748716,2152.33575350958,2293.07085592839,227.095963123223,386.090380044623,12843.5033236692,2251.80991703105,15,40,Healthy
1.20323137093425,1.36902549416671,1.85903415391088,2.58582842570034,4.38866196538644,10,10,144.101725267773,517.522859572937,1066.86492054113,1692.8874063974,2124.07259225574,2279.66299361625,225.769694062018,379.61019134811,12654.1626078045,2231.21817976421,15,50,Healthy
1.21221042590454,1.38213453599002,1.88045089116298,2.61969134139209,4.45762554186591,10,10,138.89302811343,505.472275209825,1046.09394067724,1663.91070710632,2095.71331813001,2266.16402589054,224.439887985349,373.181486851,12465.4988330776,2209.81623953689,15,60,Healthy
1.22126582663383,1.39541155945568,1.90207865689106,2.65401728665158,4.52770031548872,10,10,133.882578407417,493.674105559836,1025.71388097915,1635.42645207093,2067.33249120485,2252.21683227942,223.110927178933,366.836759126871,12277.6669635635,2187.6429401347,15,70,Healthy
1.23041007562715,1.40825106907983,1.92375177071786,2.68873812529492,4.59888850839484,10,10,129.066149583999,482.137715812139,1005.72584582288,1607.4334216759,2039.00126782147,2236.7748508341,221.632781928426,360.5658504211,12090.9332006796,2164.77917369356,15,80,Warning
1.23966606654547,1.42086203158868,1.94562153422751,2.72391585912036,4.67144337978006,10,10,124.428619149465,470.862836971706,986.129507441203,1579.93259531151,2010.77419026688,2219.98844038766,220.016493398179,354.439165697556,11905.5963116054,2141.36240149084,15,90,Warning
1.24905588471632,1.43357340016161,1.96769264097819,2.75952925443649,4.74508751257259,10,10,119.975296728159,459.853043844262,966.923905673612,1552.92310815126,1982.69859746399,2202.065421636,218.283157644462,348.419902454785,11721.9145652537,2117.51431041399,15,100,Warning
1.25858580783965,1.44639611119514,1.98997233265057,2.7954949088071,4.81981524896121,10,10,115.697836717616,449.098041347155,948.107052412737,1526.40339128867,1954.81447610775,2183.18610531732,216.451090402232,342.468247054753,11540.0997085735,2093.33977374452,15,110,Warning
1.26827617615025,1.45934494297994,2.01235777288541,2.83192892977367,4.89566595958894,10,10,111.591370335419,438.600128497356,929.676822473187,1500.37103211059,1927.15609994585,2163.50713073539,214.536212431144,336.599883763342,11360.3327853949,2068.92896965524,15,120,Warning
1.27813841837737,1.47243360729552,2.0348550227425,2.86873288641849,4.97278325423851,10,10,107.650326494012,428.350331049064,911.629388834579,1474.82298401709,1899.75094203431,2143.16475760501,212.552380733931,330.83978850719,11182.7614717,2044.35943795148,15,130,Fault
1.28818813339959,1.48566984590348,2.05752414586055,2.90590603986265,5.05096352067872,10,10,103.869971115999,418.358267100138,893.962483035734,1449.75507678409,1872.62278646847,2122.27768090046,210.511672301293,325.198431685166,11007.5044350392,2019.69838536164,15,140,Fault
1.29843788328439,1.49906751722737,2.08042903749044,2.94355631708137,5.13020166021081,10,10,100.244995505169,408.609435466528,876.667646179071,1425.16306134579,1845.79223599563,2100.94943431839,208.424626750482,319.623978905937,10834.6609562363,1995.00384725447,15,150,Fault
1.16264250053934,1.31274192610421,1.74221238444928,2.36560767547408,3.81632327529546,6.87743260637085,9.33858430627261,173.056409276871,610.182236094137,1281.53303829971,2142.85426903017,2931.86840138558,3608.16141673456,358.746222225995,449.413352090973,16937.2337888638,3298.33511783024,20,20,Healthy
1.17223317834278,1.32423179986616,1.7599999425065,2.39128396176021,3.86090596249552,6.97276411808817,9.49574888020546,167.21692831263,598.070813039275,1260.93135191703,2110.67575757343,2888.23583081122,3555.15772682001,353.480237433883,443.765489829451,16675.8875849269,3249.47590938275,20,30,Healthy
1.18204739802177,1.33579885044508,1.77796713541637,2.4173201596201,3.90642107741564,7.07076933274371,9.65849711891099,161.550575399069,586.100875785246,1240.43767420232,2078.68156950302,2844.99262181628,3502.78459512137,348.277106474071,437.996746126356,16416.8048330104,3201.14005408687,20,40,Healthy
1.19212764579564,1.34746246378856,1.79612023516392,2.44368721624449,3.95293244084934,7.1714455371685,9.82654275686391,156.054810514271,574.260251497578,1220.07217838162,2046.89866481673,2802.1671728071,3451.05759700259,343.138345448021,432.352719116808,16160.1651219807,3153.34934373522,20,50,Healthy
1.20197067545863,1.35923424908918,1.81425877859871,2.47042827668297,4.00034946045599,7.2747892036086,10,150.730388036939,562.567549803404,1199.8532844173,2015.3557254181,2759.78441073811,3399.9896111744,338.06520530347,426.653314419272,15906.1269886339,3106.12244418013,20,60,Healthy
